Host Id,Host Since,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number Of Reviews,Price,Review Scores Rating
1935529,3/16/12,Lovely Apt steps from Central Park.,Manhattan,Apartment,100,Entire home/apt,10021,1,1,150,100
1934317,3/16/12,"Stylish, Cool Apt in Harlem",Manhattan,Apartment,100,Entire home/apt,10027,1,2,129,100
1934017,3/16/12,Hardwood Williamsburg Classic!,Brooklyn,Apartment,100,Private room,11211,1,3,70,100
1936503,3/16/12,Urban Oasis: Union Square / Village,Manhattan,Apartment,100,Private room,10003,1,3,145,100
1935291,3/16/12,Great room with priv/bathrm East 70,Manhattan,Bed & Breakfast,85,Private room,10021,1,43,125,88
1935291,3/16/12,Great room with private bathroom,Manhattan,Bed & Breakfast,90,Private room,10021,1,43,140,90
1943161,3/17/12,Wow Historical Brooklyn New York!@!,Brooklyn,Apartment,100,Entire home/apt,11203,6,4,125,100
1945674,3/17/12,Fort Greene historic district Apt.,Brooklyn,Apartment,85,Entire home/apt,11205,1,13,125,85
1940613,3/17/12,1 bed apt in heart of Ft Greene,Brooklyn,Apartment,90,Entire home/apt,11217,1,13,115,90
1938828,3/17/12,NYC 1BR East Village Gem (Flex 2BR),Manhattan,Apartment,95,Entire home/apt,10003,2,119,149,95
1941573,3/17/12,Amazing Studio in Exclusive TriBeCA,Manhattan,Apartment,90,Entire home/apt,10013,1,54,170,93
1941242,3/17/12,Spacious West 50's 1-Br Apt,Manhattan,Apartment,90,Entire home/apt,10019,1,15,175,94
1938879,3/17/12,Upper East Side Home Away From Home,Manhattan,Apartment,85,Entire home/apt,10128,1,12,250,87
1944413,3/17/12,"Williamsburg, Large Private Room",Brooklyn,Apartment,90,Private room,11211,1,14,65,92
1936974,3/17/12,COMFY/COZY ROOM IN WILLIAMSBURG,Brooklyn,Apartment,85,Private room,11222,1,10,80,88
1939680,3/17/12,Room in new apt in prime Bushwick,Brooklyn,Apartment,100,Private room,11237,1,2,60,100
1943161,3/17/12,Wow Historical Brooklyn New York!,Brooklyn,House,95,Private room,11203,7,34,55,95
1943161,3/17/12,Wow Historical Brooklyn New York!!,Brooklyn,House,90,Private room,11203,6,32,55,91
1943161,3/17/12,Wow Historical Brooklyn New York!!!,Brooklyn,House,90,Private room,11203,8,19,55,94
1938513,3/17/12,Lofty Sun Drenched Private Studio,Manhattan,Apartment,100,Private room,10031,1,11,98,100
1939271,3/17/12,Colorful & Safe Apt Close 2 Transit,Queens,Apartment,95,Private room,11102,1,19,84,98
1940194,3/17/12,"LARGEST ROOM EVER, STUDIO SIZE",Queens,Apartment,100,Private room,11104,1,4,95,100
1938879,3/17/12,Charming upper east side home share,Manhattan,Apartment,80,Shared room,10128,1,1,100,80
1952186,3/18/12,A+ ECLECTIC SUNNY Williamsburg Apt,Brooklyn,Apartment,85,Entire home/apt,11211,2,5,145,85
1961191,3/18/12,Fully furnished 1 br apt.,Brooklyn,Apartment,70,Entire home/apt,11211,1,6,150,73
1964249,3/18/12,Stylish APT heart of downtown NYC!,Manhattan,Apartment,95,Entire home/apt,10002,1,14,130,95
1949734,3/18/12,1 BRM East Village Haven,Manhattan,Apartment,80,Entire home/apt,10009,1,7,145,84
1958615,3/18/12,Loft in heart of Greenwich Village,Manhattan,Apartment,85,Entire home/apt,10012,2,6,225,87
1964249,3/18/12,Lofty hip downtown APT Little Italy,Manhattan,Apartment,95,Entire home/apt,10013,1,71,130,95
1962581,3/18/12,Cozy Studio Apt - Meatpacking,Manhattan,Apartment,90,Entire home/apt,10014,1,8,210,94
1961411,3/18/12,Midtown Manhattan Sweet 1BR apt,Manhattan,Apartment,85,Entire home/apt,10017,3,54,169,89
1965650,3/18/12,Newly renovated two bedroom home,Queens,House,100,Entire home/apt,11694,2,7,300,100
1952948,3/18/12,"Huge, Fun & Funky LOFT - Sleeps",Queens,Loft,90,Entire home/apt,11101,2,14,350,93
1949282,3/18/12,Beautiful communal house Bushwick,Brooklyn,House,95,Private room,11221,1,11,65,98
1964342,3/18/12,Full Rm - Chelsea Gallery District,Manhattan,Apartment,90,Private room,10001,1,44,90,93
1964342,3/18/12,Single over Double - Chelsea Area,Manhattan,Apartment,85,Private room,10001,2,33,90,88
1947974,3/18/12,"Beautiful Bedrooms in Briarwood, NY",Queens,Apartment,100,Private room,11435,1,7,75,100
1947974,3/18/12,Quaint & Quiet in Queens,Queens,Apartment,90,Private room,11435,1,34,75,94
1960128,3/18/12,Small Private Room for 1 person,Queens,House,90,Private room,11416,1,2,58,90
1960128,3/18/12,Quad Room,Queens,House,90,Shared room,11416,4,6,50,90
1971142,3/19/12,Bright Brooklyn garden apartment!,Brooklyn,Apartment,90,Entire home/apt,11216,1,62,135,93
1969981,3/19/12,Fully furnished One Bedroom Midwood,Brooklyn,Apartment,100,Entire home/apt,11230,1,1,125,100
1967871,3/19/12,Cozy 1.5BD in Parkslope Brooklyn,Brooklyn,House,90,Entire home/apt,11215,2,57,110,90
1967809,3/19/12,NYC 2 Bedroom-Perfect for families!,Manhattan,Apartment,95,Entire home/apt,10025,2,13,170,97
1969093,3/19/12,Right next to Central Park w/Piano,Manhattan,Apartment,90,Entire home/apt,10026,1,20,100,92
1965972,3/19/12,Designer studio in Luxury Building,Manhattan,Apartment,95,Entire home/apt,10080,1,16,250,97
1968327,3/19/12,Charming Private Room & Bath,Brooklyn,Apartment,80,Private room,11205,1,1,75,80
1968502,3/19/12,Private cozy bedroom in Nolita,Manhattan,Apartment,95,Private room,10012,1,27,125,97
1972260,3/19/12,Private shared space in NYC,Manhattan,Apartment,100,Private room,10021,1,1,125,100
1971672,3/19/12,UWS Spacious bedroom great location,Manhattan,Apartment,95,Private room,10024,1,7,140,97
1969891,3/19/12,"Beautiful, quiet room on the UES",Manhattan,Apartment,90,Private room,10128,1,2,95,90
1974084,3/20/12,cozy home in Williamsburg,Brooklyn,Apartment,100,Entire home/apt,11211,1,3,125,100
1976218,3/20/12,"Williamsburg, 1 bedroom apartment",Brooklyn,Apartment,95,Entire home/apt,11211,1,30,125,99
1974637,3/20/12,Modern townhouse in Williamsburg,Brooklyn,House,90,Entire home/apt,11211,4,6,400,90
1974786,3/20/12,Gorgeous Loft in Clinton Hill,Brooklyn,Loft,100,Entire home/apt,11205,1,1,145,100
1975423,3/20/12,East Village Penthouse with Rooftop,Manhattan,Apartment,85,Entire home/apt,10003,2,10,275,88
1974491,3/20/12,"Stylish, Clean 2 Bed Chelsea Home",Manhattan,Apartment,100,Entire home/apt,10011,2,2,230,100
1978649,3/20/12,"{o,o} The Drowsy Owl, Art Deco Flat",Manhattan,Apartment,95,Entire home/apt,10011,2,58,289,95
1978356,3/20/12,Full-floor loft + private rooftop,Manhattan,Apartment,80,Entire home/apt,10012,1,5,294,80
1978457,3/20/12,LARGE 1BDR APT,Manhattan,Apartment,90,Entire home/apt,10014,1,40,240,93
1976313,3/20/12,Modern 1 Bedroom in UWS,Manhattan,Apartment,100,Entire home/apt,10025,1,1,125,100
1978002,3/20/12,Private room by Lorimer,Brooklyn,Apartment,100,Private room,11211,1,2,100,100
1979275,3/21/12,1 Bedroom Artist's Apartment in LES,Manhattan,Apartment,90,Entire home/apt,10002,1,19,155,93
1984725,3/21/12,Amazing 2 bedroom APT on lower east,Manhattan,Apartment,100,Entire home/apt,10002,2,9,235,100
